filename,document,page,gap_index,bit,shift,word
011899.png,DOC008,3,274,1,0.12,channel
011900.png,DOC008,3,275,1,0.12,introduced
011901.png,DOC008,3,276,1,0.12,by
011902.png,DOC008,3,277,0,-0.12,printers
011903.png,DOC008,3,278,0,-0.12,and
011904.png,DOC008,3,279,0,-0.12,smartphone
011905.png,DOC008,3,280,0,-0.12,cameras.
011906.png,DOC008,3,281,0,-0.12,This
011907.png,DOC008,3,282,1,0.12,requires
011908.png,DOC008,3,283,0,-0.12,highly
011909.png,DOC008,3,284,0,-0.12,error
011910.png,DOC008,3,285,0,-0.12,correction
011911.png,DOC008,3,286,1,0.12,"mechanisms,"
011912.png,DOC008,3,287,1,0.12,such
011913.png,DOC008,3,288,1,0.12,as
011914.png,DOC008,3,289,0,-0.12,Reed-Solomon
011915.png,DOC008,3,290,0,-0.12,"coding,"
011916.png,DOC008,3,291,0,-0.12,combined
011917.png,DOC008,3,292,0,-0.12,deep
011918.png,DOC008,3,293,1,0.12,learning-based
011919.png,DOC008,3,294,0,-0.12,document
011920.png,DOC008,3,295,0,-0.12,dewarping
011921.png,DOC008,3,296,1,0.12,and
011922.png,DOC008,3,297,1,0.12,residual
011923.png,DOC008,3,298,1,0.12,feature
011924.png,DOC008,3,299,0,-0.12,extraction
011925.png,DOC008,3,300,0,-0.12,reliably
011926.png,DOC008,3,301,0,-0.12,recover
011927.png,DOC008,3,302,1,0.12,the
011928.png,DOC008,3,303,0,-0.12,embedded
011929.png,DOC008,3,304,1,0.12,cryptographic
011930.png,DOC008,3,305,0,-0.12,QUESTION
011931.png,DOC008,3,306,0,-0.12,The
011932.png,DOC008,3,307,0,-0.12,rapid
011933.png,DOC008,3,308,1,0.12,advancement
011934.png,DOC008,3,309,0,-0.12,of
011935.png,DOC008,3,310,0,-0.12,artificial
011936.png,DOC008,3,311,0,-0.12,intelligence
011937.png,DOC008,3,312,1,0.12,and
011938.png,DOC008,3,313,0,-0.12,machine
011939.png,DOC008,3,314,0,-0.12,has
011940.png,DOC008,3,315,0,-0.12,fundamentally
011941.png,DOC008,3,316,0,-0.12,altered
011942.png,DOC008,3,317,1,0.12,the
011943.png,DOC008,3,318,0,-0.12,landscape
011944.png,DOC008,3,319,0,-0.12,of
011945.png,DOC008,3,320,0,-0.12,modern
011946.png,DOC008,3,321,1,0.12,computing.
011947.png,DOC008,3,322,0,-0.12,When
011948.png,DOC008,3,323,0,-0.12,scalable
011949.png,DOC008,3,324,0,-0.12,distributed
011950.png,DOC008,3,325,0,-0.12,"systems,"
011951.png,DOC008,3,326,0,-0.12,engineers
011952.png,DOC008,3,327,0,-0.12,must
011953.png,DOC008,3,328,0,-0.12,carefully
011954.png,DOC008,3,329,0,-0.12,consider
011955.png,DOC008,3,330,0,-0.12,the
011956.png,DOC008,3,331,1,0.12,between
011957.png,DOC008,3,332,0,-0.12,"latency,"
011958.png,DOC008,3,333,0,-0.12,"throughput,"
011959.png,DOC008,3,334,1,0.12,and
011960.png,DOC008,3,335,0,-0.12,fault
011961.png,DOC008,3,336,1,0.12,tolerance.
011962.png,DOC008,3,337,0,-0.12,In
011963.png,DOC008,3,338,0,-0.12,the
011964.png,DOC008,3,339,1,0.12,context
011965.png,DOC008,3,340,0,-0.12,of
011966.png,DOC008,3,341,0,-0.12,"steganography,"
011967.png,DOC008,3,342,0,-0.12,the
011968.png,DOC008,3,343,0,-0.12,primary
011969.png,DOC008,3,344,0,-0.12,challenge
011970.png,DOC008,3,345,0,-0.12,is
011971.png,DOC008,3,346,0,-0.12,overcoming
011972.png,DOC008,3,347,1,0.12,the
011973.png,DOC008,3,348,1,0.12,physical
011974.png,DOC008,3,349,0,-0.12,channel
011975.png,DOC008,3,350,0,-0.12,introduced
011976.png,DOC008,3,351,0,-0.12,by
011977.png,DOC008,3,352,0,-0.12,printers
011978.png,DOC008,3,353,0,-0.12,and
011979.png,DOC008,3,354,0,-0.12,smartphone
011980.png,DOC008,3,355,0,-0.12,cameras.
011981.png,DOC008,3,356,1,0.12,This
011982.png,DOC008,3,357,1,0.12,requires
011983.png,DOC008,3,358,0,-0.12,highly
011984.png,DOC008,3,359,0,-0.12,error
011985.png,DOC008,3,360,0,-0.12,correction
011986.png,DOC008,3,361,0,-0.12,"mechanisms,"
011987.png,DOC008,3,362,0,-0.12,such
011988.png,DOC008,3,363,0,-0.12,as
011989.png,DOC008,3,364,1,0.12,Reed-Solomon
011990.png,DOC008,3,365,0,-0.12,"coding,"
011991.png,DOC008,3,366,0,-0.12,combined
011992.png,DOC008,3,367,1,0.12,deep
011993.png,DOC008,3,368,1,0.12,learning-based
011994.png,DOC008,3,369,0,-0.12,document
011995.png,DOC008,3,370,1,0.12,dewarping
011996.png,DOC008,3,371,1,0.12,and
011997.png,DOC008,3,372,1,0.12,residual
011998.png,DOC008,3,373,0,-0.12,feature
011999.png,DOC008,3,374,1,0.12,extraction
012000.png,DOC009,0,0,0,-0.12,CONFIDENTIAL
012001.png,DOC009,0,1,0,-0.12,ENGINEERING
012002.png,DOC009,0,2,1,0.12,EXAM
012003.png,DOC009,0,3,0,-0.12,-
012004.png,DOC009,0,4,0,-0.12,PAGE
012005.png,DOC009,0,5,1,0.12,QUESTION
012006.png,DOC009,0,6,0,-0.12,The
012007.png,DOC009,0,7,1,0.12,rapid
012008.png,DOC009,0,8,1,0.12,advancement
012009.png,DOC009,0,9,0,-0.12,of
012010.png,DOC009,0,10,0,-0.12,artificial
012011.png,DOC009,0,11,1,0.12,intelligence
012012.png,DOC009,0,12,1,0.12,and
012013.png,DOC009,0,13,0,-0.12,machine
012014.png,DOC009,0,14,1,0.12,has
012015.png,DOC009,0,15,0,-0.12,fundamentally
012016.png,DOC009,0,16,1,0.12,altered
012017.png,DOC009,0,17,0,-0.12,the
012018.png,DOC009,0,18,1,0.12,landscape
012019.png,DOC009,0,19,0,-0.12,of
012020.png,DOC009,0,20,1,0.12,modern
012021.png,DOC009,0,21,0,-0.12,computing.
012022.png,DOC009,0,22,0,-0.12,When
012023.png,DOC009,0,23,0,-0.12,scalable
012024.png,DOC009,0,24,1,0.12,distributed
012025.png,DOC009,0,25,0,-0.12,"systems,"
012026.png,DOC009,0,26,0,-0.12,engineers
012027.png,DOC009,0,27,0,-0.12,must
012028.png,DOC009,0,28,0,-0.12,carefully
012029.png,DOC009,0,29,0,-0.12,consider
012030.png,DOC009,0,30,0,-0.12,the
012031.png,DOC009,0,31,1,0.12,between
012032.png,DOC009,0,32,0,-0.12,"latency,"
012033.png,DOC009,0,33,0,-0.12,"throughput,"
012034.png,DOC009,0,34,0,-0.12,and
012035.png,DOC009,0,35,0,-0.12,fault
012036.png,DOC009,0,36,0,-0.12,tolerance.
012037.png,DOC009,0,37,0,-0.12,In
012038.png,DOC009,0,38,1,0.12,the
012039.png,DOC009,0,39,0,-0.12,context
012040.png,DOC009,0,40,1,0.12,of
012041.png,DOC009,0,41,0,-0.12,"steganography,"
012042.png,DOC009,0,42,1,0.12,the
012043.png,DOC009,0,43,0,-0.12,primary
012044.png,DOC009,0,44,1,0.12,challenge
012045.png,DOC009,0,45,1,0.12,is
012046.png,DOC009,0,46,1,0.12,overcoming
012047.png,DOC009,0,47,0,-0.12,the
012048.png,DOC009,0,48,0,-0.12,physical
012049.png,DOC009,0,49,0,-0.12,channel
012050.png,DOC009,0,50,1,0.12,introduced
012051.png,DOC009,0,51,0,-0.12,by
012052.png,DOC009,0,52,0,-0.12,printers
012053.png,DOC009,0,53,0,-0.12,and
012054.png,DOC009,0,54,0,-0.12,smartphone
012055.png,DOC009,0,55,0,-0.12,cameras.
012056.png,DOC009,0,56,0,-0.12,This
012057.png,DOC009,0,57,0,-0.12,requires
012058.png,DOC009,0,58,1,0.12,highly
012059.png,DOC009,0,59,0,-0.12,error
012060.png,DOC009,0,60,0,-0.12,correction
012061.png,DOC009,0,61,0,-0.12,"mechanisms,"
012062.png,DOC009,0,62,0,-0.12,such
012063.png,DOC009,0,63,1,0.12,as
012064.png,DOC009,0,64,0,-0.12,Reed-Solomon
012065.png,DOC009,0,65,0,-0.12,"coding,"
012066.png,DOC009,0,66,1,0.12,combined
012067.png,DOC009,0,67,0,-0.12,deep
012068.png,DOC009,0,68,0,-0.12,learning-based
012069.png,DOC009,0,69,0,-0.12,document
012070.png,DOC009,0,70,1,0.12,dewarping
012071.png,DOC009,0,71,0,-0.12,and
012072.png,DOC009,0,72,0,-0.12,residual
012073.png,DOC009,0,73,0,-0.12,feature
012074.png,DOC009,0,74,1,0.12,extraction
012075.png,DOC009,0,75,0,-0.12,reliably
012076.png,DOC009,0,76,0,-0.12,recover
012077.png,DOC009,0,77,0,-0.12,the
012078.png,DOC009,0,78,0,-0.12,embedded
012079.png,DOC009,0,79,0,-0.12,cryptographic
012080.png,DOC009,0,80,0,-0.12,QUESTION
012081.png,DOC009,0,81,1,0.12,The
012082.png,DOC009,0,82,1,0.12,rapid
012083.png,DOC009,0,83,0,-0.12,advancement
012084.png,DOC009,0,84,0,-0.12,of
012085.png,DOC009,0,85,1,0.12,artificial
012086.png,DOC009,0,86,1,0.12,intelligence
012087.png,DOC009,0,87,0,-0.12,and
012088.png,DOC009,0,88,1,0.12,machine
012089.png,DOC009,0,89,0,-0.12,has
012090.png,DOC009,0,90,1,0.12,fundamentally
012091.png,DOC009,0,91,1,0.12,altered
012092.png,DOC009,0,92,1,0.12,the
012093.png,DOC009,0,93,0,-0.12,landscape
012094.png,DOC009,0,94,0,-0.12,of
012095.png,DOC009,0,95,1,0.12,modern
012096.png,DOC009,0,96,0,-0.12,computing.
012097.png,DOC009,0,97,0,-0.12,When
012098.png,DOC009,0,98,0,-0.12,scalable
012099.png,DOC009,0,99,0,-0.12,distributed
012100.png,DOC009,0,100,0,-0.12,"systems,"
012101.png,DOC009,0,101,1,0.12,engineers
012102.png,DOC009,0,102,0,-0.12,must
012103.png,DOC009,0,103,0,-0.12,carefully
012104.png,DOC009,0,104,1,0.12,consider
012105.png,DOC009,0,105,1,0.12,the
012106.png,DOC009,0,106,0,-0.12,between
012107.png,DOC009,0,107,1,0.12,"latency,"
012108.png,DOC009,0,108,1,0.12,"throughput,"
012109.png,DOC009,0,109,0,-0.12,and
012110.png,DOC009,0,110,1,0.12,fault
012111.png,DOC009,0,111,1,0.12,tolerance.
012112.png,DOC009,0,112,0,-0.12,In
012113.png,DOC009,0,113,0,-0.12,the
012114.png,DOC009,0,114,0,-0.12,context
012115.png,DOC009,0,115,0,-0.12,of
012116.png,DOC009,0,116,1,0.12,"steganography,"
012117.png,DOC009,0,117,0,-0.12,the
012118.png,DOC009,0,118,0,-0.12,primary
012119.png,DOC009,0,119,0,-0.12,challenge
012120.png,DOC009,0,120,1,0.12,is
012121.png,DOC009,0,121,0,-0.12,overcoming
012122.png,DOC009,0,122,0,-0.12,the
012123.png,DOC009,0,123,0,-0.12,physical
012124.png,DOC009,0,124,0,-0.12,channel
012125.png,DOC009,0,125,0,-0.12,introduced
012126.png,DOC009,0,126,0,-0.12,by
012127.png,DOC009,0,127,1,0.12,printers
012128.png,DOC009,0,128,1,0.12,and
012129.png,DOC009,0,129,0,-0.12,smartphone
012130.png,DOC009,0,130,0,-0.12,cameras.
012131.png,DOC009,0,131,1,0.12,This
012132.png,DOC009,0,132,1,0.12,requires
012133.png,DOC009,0,133,1,0.12,highly
012134.png,DOC009,0,134,0,-0.12,error
012135.png,DOC009,0,135,0,-0.12,correction
012136.png,DOC009,0,136,0,-0.12,"mechanisms,"
012137.png,DOC009,0,137,0,-0.12,such
012138.png,DOC009,0,138,0,-0.12,as
012139.png,DOC009,0,139,0,-0.12,Reed-Solomon
012140.png,DOC009,0,140,1,0.12,"coding,"
012141.png,DOC009,0,141,0,-0.12,combined
012142.png,DOC009,0,142,1,0.12,deep
012143.png,DOC009,0,143,1,0.12,learning-based
012144.png,DOC009,0,144,0,-0.12,document
012145.png,DOC009,0,145,1,0.12,dewarping
012146.png,DOC009,0,146,1,0.12,and
012147.png,DOC009,0,147,0,-0.12,residual
012148.png,DOC009,0,148,1,0.12,feature
012149.png,DOC009,0,149,0,-0.12,extraction
012150.png,DOC009,0,150,0,-0.12,reliably
012151.png,DOC009,0,151,0,-0.12,recover
012152.png,DOC009,0,152,1,0.12,the
012153.png,DOC009,0,153,0,-0.12,embedded
012154.png,DOC009,0,154,0,-0.12,cryptographic
012155.png,DOC009,0,155,0,-0.12,QUESTION
012156.png,DOC009,0,156,0,-0.12,The
012157.png,DOC009,0,157,0,-0.12,rapid
012158.png,DOC009,0,158,0,-0.12,advancement
012159.png,DOC009,0,159,0,-0.12,of
012160.png,DOC009,0,160,0,-0.12,artificial
012161.png,DOC009,0,161,0,-0.12,intelligence
012162.png,DOC009,0,162,0,-0.12,and
012163.png,DOC009,0,163,0,-0.12,machine
012164.png,DOC009,0,164,0,-0.12,has
012165.png,DOC009,0,165,0,-0.12,fundamentally
012166.png,DOC009,0,166,0,-0.12,altered
012167.png,DOC009,0,167,0,-0.12,the
012168.png,DOC009,0,168,0,-0.12,landscape
012169.png,DOC009,0,169,1,0.12,of
012170.png,DOC009,0,170,1,0.12,modern
012171.png,DOC009,0,171,0,-0.12,computing.
012172.png,DOC009,0,172,1,0.12,When
012173.png,DOC009,0,173,1,0.12,scalable
012174.png,DOC009,0,174,0,-0.12,distributed
012175.png,DOC009,0,175,0,-0.12,"systems,"
012176.png,DOC009,0,176,0,-0.12,engineers
012177.png,DOC009,0,177,0,-0.12,must
012178.png,DOC009,0,178,1,0.12,carefully
012179.png,DOC009,0,179,1,0.12,consider
012180.png,DOC009,0,180,0,-0.12,the
012181.png,DOC009,0,181,1,0.12,between
012182.png,DOC009,0,182,0,-0.12,"latency,"
012183.png,DOC009,0,183,0,-0.12,"throughput,"
012184.png,DOC009,0,184,0,-0.12,and
012185.png,DOC009,0,185,0,-0.12,fault
012186.png,DOC009,0,186,0,-0.12,tolerance.
012187.png,DOC009,0,187,0,-0.12,In
012188.png,DOC009,0,188,0,-0.12,the
012189.png,DOC009,0,189,1,0.12,context
012190.png,DOC009,0,190,1,0.12,of
012191.png,DOC009,0,191,0,-0.12,"steganography,"
012192.png,DOC009,0,192,0,-0.12,the
012193.png,DOC009,0,193,0,-0.12,primary
012194.png,DOC009,0,194,0,-0.12,challenge
012195.png,DOC009,0,195,0,-0.12,is
012196.png,DOC009,0,196,0,-0.12,overcoming
012197.png,DOC009,0,197,0,-0.12,the
012198.png,DOC009,0,198,1,0.12,physical
012199.png,DOC009,0,199,1,0.12,channel
012200.png,DOC009,0,200,1,0.12,introduced
012201.png,DOC009,0,201,0,-0.12,by
012202.png,DOC009,0,202,0,-0.12,printers
012203.png,DOC009,0,203,1,0.12,and
012204.png,DOC009,0,204,1,0.12,smartphone
012205.png,DOC009,0,205,0,-0.12,cameras.
012206.png,DOC009,0,206,0,-0.12,This
012207.png,DOC009,0,207,1,0.12,requires
012208.png,DOC009,0,208,0,-0.12,highly
012209.png,DOC009,0,209,1,0.12,error
012210.png,DOC009,0,210,1,0.12,correction
012211.png,DOC009,0,211,0,-0.12,"mechanisms,"
012212.png,DOC009,0,212,0,-0.12,such
012213.png,DOC009,0,213,0,-0.12,as
012214.png,DOC009,0,214,0,-0.12,Reed-Solomon
012215.png,DOC009,0,215,0,-0.12,"coding,"
012216.png,DOC009,0,216,0,-0.12,combined
012217.png,DOC009,0,217,0,-0.12,deep
012218.png,DOC009,0,218,0,-0.12,learning-based
012219.png,DOC009,0,219,0,-0.12,document
012220.png,DOC009,0,220,1,0.12,dewarping
012221.png,DOC009,0,221,1,0.12,and
012222.png,DOC009,0,222,0,-0.12,residual
012223.png,DOC009,0,223,0,-0.12,feature
012224.png,DOC009,0,224,0,-0.12,extraction
012225.png,DOC009,0,225,0,-0.12,reliably
012226.png,DOC009,0,226,1,0.12,recover
012227.png,DOC009,0,227,0,-0.12,the
012228.png,DOC009,0,228,0,-0.12,embedded
012229.png,DOC009,0,229,0,-0.12,cryptographic
012230.png,DOC009,0,230,0,-0.12,QUESTION
012231.png,DOC009,0,231,1,0.12,The
012232.png,DOC009,0,232,1,0.12,rapid
012233.png,DOC009,0,233,1,0.12,advancement
012234.png,DOC009,0,234,1,0.12,of
012235.png,DOC009,0,235,0,-0.12,artificial
012236.png,DOC009,0,236,1,0.12,intelligence
012237.png,DOC009,0,237,0,-0.12,and
012238.png,DOC009,0,238,1,0.12,machine
012239.png,DOC009,0,239,0,-0.12,has
012240.png,DOC009,0,240,0,-0.12,fundamentally
012241.png,DOC009,0,241,0,-0.12,altered
012242.png,DOC009,0,242,0,-0.12,the
012243.png,DOC009,0,243,1,0.12,landscape
012244.png,DOC009,0,244,0,-0.12,of
012245.png,DOC009,0,245,0,-0.12,modern
012246.png,DOC009,0,246,0,-0.12,computing.
012247.png,DOC009,0,247,0,-0.12,When
012248.png,DOC009,0,248,0,-0.12,scalable
012249.png,DOC009,0,249,0,-0.12,distributed
012250.png,DOC009,0,250,0,-0.12,"systems,"
012251.png,DOC009,0,251,0,-0.12,engineers
012252.png,DOC009,0,252,0,-0.12,must
012253.png,DOC009,0,253,0,-0.12,carefully
012254.png,DOC009,0,254,1,0.12,consider
012255.png,DOC009,0,255,0,-0.12,the
012256.png,DOC009,0,256,1,0.12,between
012257.png,DOC009,0,257,0,-0.12,"latency,"
012258.png,DOC009,0,258,0,-0.12,"throughput,"
012259.png,DOC009,0,259,0,-0.12,and
012260.png,DOC009,0,260,0,-0.12,fault
012261.png,DOC009,0,261,0,-0.12,tolerance.
012262.png,DOC009,0,262,0,-0.12,In
012263.png,DOC009,0,263,0,-0.12,the
012264.png,DOC009,0,264,1,0.12,context
012265.png,DOC009,0,265,0,-0.12,of
012266.png,DOC009,0,266,0,-0.12,"steganography,"
012267.png,DOC009,0,267,1,0.12,the
012268.png,DOC009,0,268,0,-0.12,primary
012269.png,DOC009,0,269,1,0.12,challenge
012270.png,DOC009,0,270,0,-0.12,is
012271.png,DOC009,0,271,0,-0.12,overcoming
012272.png,DOC009,0,272,0,-0.12,the
012273.png,DOC009,0,273,1,0.12,physical
012274.png,DOC009,0,274,0,-0.12,channel
012275.png,DOC009,0,275,0,-0.12,introduced
012276.png,DOC009,0,276,0,-0.12,by
012277.png,DOC009,0,277,0,-0.12,printers
012278.png,DOC009,0,278,0,-0.12,and
012279.png,DOC009,0,279,0,-0.12,smartphone
012280.png,DOC009,0,280,1,0.12,cameras.
012281.png,DOC009,0,281,0,-0.12,This
012282.png,DOC009,0,282,1,0.12,requires
012283.png,DOC009,0,283,0,-0.12,highly
012284.png,DOC009,0,284,0,-0.12,error
012285.png,DOC009,0,285,0,-0.12,correction
012286.png,DOC009,0,286,1,0.12,"mechanisms,"
012287.png,DOC009,0,287,0,-0.12,such
012288.png,DOC009,0,288,0,-0.12,as
012289.png,DOC009,0,289,0,-0.12,Reed-Solomon
012290.png,DOC009,0,290,1,0.12,"coding,"
012291.png,DOC009,0,291,0,-0.12,combined
012292.png,DOC009,0,292,0,-0.12,deep
012293.png,DOC009,0,293,1,0.12,learning-based
012294.png,DOC009,0,294,0,-0.12,document
012295.png,DOC009,0,295,0,-0.12,dewarping
012296.png,DOC009,0,296,0,-0.12,and
012297.png,DOC009,0,297,0,-0.12,residual
012298.png,DOC009,0,298,0,-0.12,feature
012299.png,DOC009,0,299,0,-0.12,extraction
012300.png,DOC009,0,300,0,-0.12,reliably
012301.png,DOC009,0,301,1,0.12,recover
012302.png,DOC009,0,302,0,-0.12,the
012303.png,DOC009,0,303,1,0.12,embedded
012304.png,DOC009,0,304,0,-0.12,cryptographic
012305.png,DOC009,0,305,0,-0.12,QUESTION
012306.png,DOC009,0,306,1,0.12,The
012307.png,DOC009,0,307,0,-0.12,rapid
012308.png,DOC009,0,308,0,-0.12,advancement
012309.png,DOC009,0,309,0,-0.12,of
012310.png,DOC009,0,310,0,-0.12,artificial
012311.png,DOC009,0,311,0,-0.12,intelligence
012312.png,DOC009,0,312,0,-0.12,and
012313.png,DOC009,0,313,0,-0.12,machine
012314.png,DOC009,0,314,1,0.12,has
012315.png,DOC009,0,315,1,0.12,fundamentally
012316.png,DOC009,0,316,1,0.12,altered
012317.png,DOC009,0,317,0,-0.12,the
012318.png,DOC009,0,318,0,-0.12,landscape
012319.png,DOC009,0,319,1,0.12,of
012320.png,DOC009,0,320,0,-0.12,modern
012321.png,DOC009,0,321,1,0.12,computing.
012322.png,DOC009,0,322,1,0.12,When
012323.png,DOC009,0,323,0,-0.12,scalable
012324.png,DOC009,0,324,1,0.12,distributed
012325.png,DOC009,0,325,0,-0.12,"systems,"
012326.png,DOC009,0,326,1,0.12,engineers
012327.png,DOC009,0,327,0,-0.12,must
012328.png,DOC009,0,328,0,-0.12,carefully
012329.png,DOC009,0,329,0,-0.12,consider
012330.png,DOC009,0,330,0,-0.12,the
012331.png,DOC009,0,331,0,-0.12,between
012332.png,DOC009,0,332,1,0.12,"latency,"
012333.png,DOC009,0,333,0,-0.12,"throughput,"
012334.png,DOC009,0,334,0,-0.12,and
012335.png,DOC009,0,335,1,0.12,fault
012336.png,DOC009,0,336,1,0.12,tolerance.
012337.png,DOC009,0,337,0,-0.12,In
012338.png,DOC009,0,338,0,-0.12,the
012339.png,DOC009,0,339,0,-0.12,context
012340.png,DOC009,0,340,0,-0.12,of
012341.png,DOC009,0,341,1,0.12,"steganography,"
012342.png,DOC009,0,342,1,0.12,the
012343.png,DOC009,0,343,1,0.12,primary
012344.png,DOC009,0,344,0,-0.12,challenge
012345.png,DOC009,0,345,0,-0.12,is
012346.png,DOC009,0,346,1,0.12,overcoming
012347.png,DOC009,0,347,0,-0.12,the
012348.png,DOC009,0,348,0,-0.12,physical
012349.png,DOC009,0,349,0,-0.12,channel
012350.png,DOC009,0,350,0,-0.12,introduced
012351.png,DOC009,0,351,0,-0.12,by
012352.png,DOC009,0,352,1,0.12,printers
012353.png,DOC009,0,353,0,-0.12,and
012354.png,DOC009,0,354,0,-0.12,smartphone
012355.png,DOC009,0,355,1,0.12,cameras.
012356.png,DOC009,0,356,0,-0.12,This
012357.png,DOC009,0,357,0,-0.12,requires
012358.png,DOC009,0,358,1,0.12,highly
012359.png,DOC009,0,359,1,0.12,error
012360.png,DOC009,0,360,0,-0.12,correction
012361.png,DOC009,0,361,0,-0.12,"mechanisms,"
012362.png,DOC009,0,362,1,0.12,such
012363.png,DOC009,0,363,0,-0.12,as
012364.png,DOC009,0,364,1,0.12,Reed-Solomon
012365.png,DOC009,0,365,0,-0.12,"coding,"
012366.png,DOC009,0,366,0,-0.12,combined
012367.png,DOC009,0,367,1,0.12,deep
012368.png,DOC009,0,368,0,-0.12,learning-based
012369.png,DOC009,0,369,0,-0.12,document
012370.png,DOC009,0,370,1,0.12,dewarping
012371.png,DOC009,0,371,0,-0.12,and
012372.png,DOC009,0,372,0,-0.12,residual
012373.png,DOC009,0,373,0,-0.12,feature
012374.png,DOC009,0,374,0,-0.12,extraction
012375.png,DOC009,1,0,0,-0.12,CONFIDENTIAL
012376.png,DOC009,1,1,1,0.12,ENGINEERING
012377.png,DOC009,1,2,0,-0.12,EXAM
012378.png,DOC009,1,3,0,-0.12,-
012379.png,DOC009,1,4,0,-0.12,PAGE
012380.png,DOC009,1,5,0,-0.12,QUESTION
012381.png,DOC009,1,6,0,-0.12,The
012382.png,DOC009,1,7,0,-0.12,rapid
012383.png,DOC009,1,8,1,0.12,advancement
012384.png,DOC009,1,9,1,0.12,of
012385.png,DOC009,1,10,0,-0.12,artificial
012386.png,DOC009,1,11,0,-0.12,intelligence
012387.png,DOC009,1,12,1,0.12,and
012388.png,DOC009,1,13,0,-0.12,machine
012389.png,DOC009,1,14,0,-0.12,has
012390.png,DOC009,1,15,0,-0.12,fundamentally
012391.png,DOC009,1,16,1,0.12,altered
012392.png,DOC009,1,17,0,-0.12,the
012393.png,DOC009,1,18,1,0.12,landscape
012394.png,DOC009,1,19,0,-0.12,of
012395.png,DOC009,1,20,0,-0.12,modern
012396.png,DOC009,1,21,1,0.12,computing.
012397.png,DOC009,1,22,0,-0.12,When
012398.png,DOC009,1,23,1,0.12,scalable
012399.png,DOC009,1,24,0,-0.12,distributed
012400.png,DOC009,1,25,0,-0.12,"systems,"
012401.png,DOC009,1,26,1,0.12,engineers
012402.png,DOC009,1,27,0,-0.12,must
012403.png,DOC009,1,28,1,0.12,carefully
012404.png,DOC009,1,29,1,0.12,consider
012405.png,DOC009,1,30,1,0.12,the
012406.png,DOC009,1,31,0,-0.12,between
012407.png,DOC009,1,32,0,-0.12,"latency,"
012408.png,DOC009,1,33,0,-0.12,"throughput,"
012409.png,DOC009,1,34,0,-0.12,and
012410.png,DOC009,1,35,1,0.12,fault
012411.png,DOC009,1,36,0,-0.12,tolerance.
012412.png,DOC009,1,37,0,-0.12,In
012413.png,DOC009,1,38,0,-0.12,the
012414.png,DOC009,1,39,0,-0.12,context
012415.png,DOC009,1,40,0,-0.12,of
012416.png,DOC009,1,41,0,-0.12,"steganography,"
012417.png,DOC009,1,42,1,0.12,the
012418.png,DOC009,1,43,0,-0.12,primary
012419.png,DOC009,1,44,1,0.12,challenge
012420.png,DOC009,1,45,0,-0.12,is
012421.png,DOC009,1,46,1,0.12,overcoming
012422.png,DOC009,1,47,1,0.12,the
012423.png,DOC009,1,48,0,-0.12,physical
012424.png,DOC009,1,49,1,0.12,channel
012425.png,DOC009,1,50,0,-0.12,introduced
012426.png,DOC009,1,51,0,-0.12,by
012427.png,DOC009,1,52,0,-0.12,printers
012428.png,DOC009,1,53,1,0.12,and
012429.png,DOC009,1,54,0,-0.12,smartphone
012430.png,DOC009,1,55,0,-0.12,cameras.
012431.png,DOC009,1,56,0,-0.12,This
012432.png,DOC009,1,57,1,0.12,requires
012433.png,DOC009,1,58,0,-0.12,highly
012434.png,DOC009,1,59,0,-0.12,error
012435.png,DOC009,1,60,0,-0.12,correction
012436.png,DOC009,1,61,1,0.12,"mechanisms,"
012437.png,DOC009,1,62,1,0.12,such
012438.png,DOC009,1,63,0,-0.12,as
012439.png,DOC009,1,64,0,-0.12,Reed-Solomon
012440.png,DOC009,1,65,0,-0.12,"coding,"
012441.png,DOC009,1,66,0,-0.12,combined
012442.png,DOC009,1,67,0,-0.12,deep
012443.png,DOC009,1,68,0,-0.12,learning-based
012444.png,DOC009,1,69,0,-0.12,document
012445.png,DOC009,1,70,1,0.12,dewarping
012446.png,DOC009,1,71,0,-0.12,and
012447.png,DOC009,1,72,1,0.12,residual
012448.png,DOC009,1,73,0,-0.12,feature
012449.png,DOC009,1,74,0,-0.12,extraction
012450.png,DOC009,1,75,1,0.12,reliably
012451.png,DOC009,1,76,0,-0.12,recover
012452.png,DOC009,1,77,1,0.12,the
012453.png,DOC009,1,78,1,0.12,embedded
012454.png,DOC009,1,79,1,0.12,cryptographic
012455.png,DOC009,1,80,1,0.12,QUESTION
012456.png,DOC009,1,81,0,-0.12,The
012457.png,DOC009,1,82,0,-0.12,rapid
012458.png,DOC009,1,83,1,0.12,advancement
012459.png,DOC009,1,84,0,-0.12,of
012460.png,DOC009,1,85,0,-0.12,artificial
012461.png,DOC009,1,86,0,-0.12,intelligence
012462.png,DOC009,1,87,0,-0.12,and
012463.png,DOC009,1,88,0,-0.12,machine
012464.png,DOC009,1,89,0,-0.12,has
012465.png,DOC009,1,90,0,-0.12,fundamentally
012466.png,DOC009,1,91,1,0.12,altered
012467.png,DOC009,1,92,0,-0.12,the
012468.png,DOC009,1,93,1,0.12,landscape
012469.png,DOC009,1,94,0,-0.12,of
012470.png,DOC009,1,95,1,0.12,modern
012471.png,DOC009,1,96,0,-0.12,computing.
012472.png,DOC009,1,97,0,-0.12,When
012473.png,DOC009,1,98,0,-0.12,scalable
012474.png,DOC009,1,99,1,0.12,distributed
